,pat_id,asd,dice,hd,jc,vol_gt,vol_pred,dice_mean,dice_std,hd_mean,hd_std,Pearson correlation coefficient between vol_gt and vol_pred
27,Prove-It-01-190_1.nii.gz,0.3333333333333333,0.5977859778597786,1.8794228634059902,0.4263157894736842,0.03591999052093445,0.01876718605869047,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
28,Prove-It-01-194_1.nii.gz,0.35526315789473684,0.6050420168067226,2.23606797749979,0.43373493975903615,0.019423028582246857,0.010594379226680104,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
29,Prove-It-01-198_1.nii.gz,0.26119402985074625,0.8372093023255814,1.0,0.72,0.02598145381781073,0.022828364762251176,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
30,Prove-It-01-276_1.nii.gz,13.433044712231265,0.7959527824620574,114.97736758239792,0.6610644257703081,0.0346839796111551,0.040107292786717534,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
31,Prove-It-02-021_1.nii.gz,NA,NA,NA,NA,NA,NA,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
32,qc25_wsl_1.nii.gz,0.32985122154997376,0.8105515587529976,1.0,0.6814516129032258,0.02661207162892264,0.02598145381781073,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
33,qc3_amc_1.nii.gz,1.221685134702437,0.4898989898989899,4.242640687119285,0.32441471571906355,0.03165701411781793,0.01828791652224542,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
34,qc4_bjk_1.nii.gz,75.19708515158696,0.20677361853832443,119.22877119755542,0.11530815109343936,0.009459267166678664,0.06129605124007775,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
35,quicker_qc14_jc_1.nii.gz,0.6117279056681906,0.5603112840466926,3.146049894151538,0.3891891891891892,0.01967527570669162,0.012738479784460601,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
36,quicker_qc2_aom_2.nii.gz,1.0631192878313385,0.7253333333333334,1.4142135623730951,0.5690376569037657,0.024972465320031674,0.022323870513361647,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
37,Doubt_06-017_1.nii.gz,0.5342801091142689,0.7476635514018691,1.4142135623730951,0.5970149253731343,0.044336731673764236,0.04371951499153086,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
38,Escape-01-005_1.nii.gz,16.147472238457173,0.643598615916955,109.75290387272143,0.4744897959183674,0.02888229574892552,0.04401712321561138,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
39,Escape-01-028_1.nii.gz,0.3858695652173913,0.7609254498714653,1.4142135623730951,0.6141078838174274,0.05940419780674201,0.038719933602271335,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
40,Escape-01-055_1.nii.gz,12.81060962646055,0.7655172413793103,108.81520098617483,0.6201117318435754,0.03909830428893848,0.03405336180004319,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
41,Escape-03-012_2.nii.gz,0.3165239818087544,0.7362637362637363,1.4142135623730951,0.5826086956521739,0.0351409912109375,0.03289794921875,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
42,Escape-06-002_2.nii.gz,3.510379342792003,0.7375522004497269,19.82422760159901,0.5842239185750636,0.11061640292219818,0.10286708269268274,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
43,Escapena1_01-016+_2.nii.gz,1.3926351121441183,0.2795969773299748,5.477225575051661,0.16251830161054173,0.07617863158231884,0.023963476822252618,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
44,Escapena1_01-082+_1.nii.gz,35.31408138021266,0.6630350194552529,110.10971628365591,0.4959254947613504,0.0793317206378784,0.08273705681788272,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
45,Escapena1_02-018_1.nii.gz,0.8766740982332255,0.6385224274406333,2.23606797749979,0.4689922480620155,0.020365980148315428,0.03041498351097107,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
46,Escapena1_02-052+_2.nii.gz,0.2965541974257241,0.6880570409982175,2.449489742783178,0.5244565217391305,0.040183457537088546,0.02651157109695487,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
47,Escapena1_05-041+_1.nii.gz,93.24129735716295,0.34334763948497854,146.02482640789816,0.20725388601036268,0.025138448861514916,0.05883658461135929,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
48,Escapena1_05-041+_2.nii.gz,0.9442885791927794,0.64,1.7320508075688772,0.47058823529411764,0.025138448861514916,0.033427829848107646,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
